"","age","urban","college","cotPension","cuentaPropia","depto","directorio","dsi","estrato","formal","inac","ingtot","hoursWorkUsual","maxEducLevel","oficio","orden","salud","seguridadsocial","sex","microEmpresa","sizeFirm","y_salary_m","y_salary_m_hu","sub.alimentacion","sub.transporte","sub.familiar","sub.educativo","log_y_salary_h","log_y_salary_m"
"14121",27,1,0,1,1,11,4757475,0,4,1,0,5e+05,48,7,2,3,1,1,0,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14122",44,1,1,1,1,11,4757475,0,4,1,0,3e+05,48,6,39,2,1,1,0,0,4,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14123",33,1,1,2,0,11,4757476,0,1,0,0,781242,48,6,45,2,1,1,0,1,2,781242,3797.7041015625,2,2,2,2,8.24215197932255,13.5686402399803
"14124",33,1,0,1,0,11,4757476,0,1,1,0,995244.666666667,48,4,45,1,1,1,1,1,2,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"14125",25,1,0,1,0,11,4757477,0,3,1,0,1e+06,48,7,33,1,1,1,0,0,5,1e+06,4861.111328125,2,1,2,2,8.4890223590924,13.8155105579643
"14126",37,1,0,1,0,11,4757478,0,3,1,0,4633333.33333333,14,7,13,1,1,1,1,0,5,2800000,46666.66796875,2,2,2,2,10.7507854408251,14.8451299751454
"14127",50,1,0,1,0,11,4757479,0,3,1,0,1950000,48,7,45,2,1,1,0,0,4,1800000,8750,2,2,2,2,9.07680897935166,14.4032972228664
"14128",47,1,0,1,0,11,4757480,0,2,1,0,932743,48,5,95,2,1,1,1,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"14129",20,1,0,1,0,11,4757480,0,2,1,0,869453,48,3,89,3,1,1,1,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"14130",37,1,0,2,0,11,4757480,0,2,0,0,6e+05,70,5,99,5,2,1,1,0,3,6e+05,2000,2,2,2,2,7.60090245954208,13.3046849341983
"14131",47,1,0,2,0,11,4757480,0,2,0,0,972000,54,4,54,1,2,1,0,1,1,6e+05,2592.59252929688,2,2,2,2,7.86041363061311,13.3046849341983
"14132",59,1,0,2,1,11,4757481,0,1,0,0,4e+05,60,4,41,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14133",26,1,0,1,0,11,4757482,0,2,1,0,1081864,60,7,53,2,1,1,1,0,5,1566233.77618804,7984.2620714019,2,1,1,2,8.98522764202697,14.2641844267592
"14134",58,1,0,2,0,11,4757482,0,2,0,0,9e+05,45,5,53,1,1,1,0,1,2,9e+05,4666.66650390625,2,2,2,2,8.44820028505205,13.7101500423064
"14135",21,1,1,2,0,11,4757487,0,1,0,0,510000,40,6,80,2,1,3,0,1,2,4e+05,2333.33325195312,2,2,2,2,7.75505310449211,12.8992198260901
"14136",25,1,1,2,1,11,4757489,0,1,0,0,1e+06,90,6,98,1,2,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14137",22,1,1,2,1,11,4757489,0,1,0,0,60000,4,6,45,2,2,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14138",31,1,1,1,0,11,4757490,0,2,1,0,1452000,63,6,98,1,1,1,1,0,5,1400000,5185.18505859375,2,2,2,2,8.55356081117305,14.1519827945855
"14139",30,1,1,2,0,11,4757492,0,2,0,0,8e+05,72,6,93,1,2,1,1,0,3,8e+05,2592.59252929688,2,2,2,2,7.86041363061311,13.5923670066501
"14140",31,1,0,1,0,11,4757493,0,3,1,0,2105000,40,7,30,1,1,1,0,0,5,2e+06,11666.6669921875,2,2,2,2,9.36449107970523,14.5086577385242
"14141",28,1,0,1,0,11,4757493,0,3,1,0,2050000,40,7,13,2,1,2,1,0,5,1700000,9916.6669921875,2,1,1,2,9.2019721551313,14.3461388090264
"14142",31,1,0,1,0,11,4757493,0,3,1,0,934453,40,7,39,3,1,1,0,0,5,781242,4557.2451171875,2,1,2,2,8.42447357897409,13.5686402399803
"14143",47,1,1,1,0,11,4757494,0,3,1,0,1057242,48,6,33,1,1,1,0,0,5,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"14144",27,1,1,1,0,11,4757494,0,3,1,0,2e+06,43,6,3,2,1,1,0,0,4,2e+06,10852.712890625,2,2,2,2,9.29217036371712,14.5086577385242
"14145",24,1,0,2,0,11,4757494,0,3,0,0,70000,16,7,70,3,1,1,0,0,3,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14146",24,1,1,2,1,11,4757495,0,2,0,0,1500000,48,6,41,1,2,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14147",43,1,0,2,1,11,4757496,0,2,0,0,6e+05,36,5,54,1,1,3,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14148",32,1,0,1,0,11,4757499,0,2,1,0,1634877.66666667,48,7,11,1,1,1,0,0,5,1400000,6805.5556640625,2,1,1,2,8.82549456701463,14.1519827945855
"14149",30,1,1,1,0,11,4757500,0,3,1,0,1379877.66666667,60,6,58,1,1,1,1,0,5,1100000,4277.77783203125,2,1,2,2,8.36118895562229,13.9108207377686
"14150",33,1,0,1,0,11,4757500,0,3,1,0,1488211,40,7,13,2,1,1,0,0,5,1300000,7583.33349609375,2,1,2,2,8.9337081571739,14.0778748224318
"14151",58,1,0,2,1,11,4757501,0,2,0,0,1e+06,60,5,51,2,1,3,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14152",56,1,0,2,0,11,4757501,0,2,0,0,0,60,4,45,1,1,3,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14153",34,1,1,1,0,11,4757501,0,2,0,0,1088211,48,6,84,3,1,3,1,1,2,1e+06,4861.111328125,2,1,2,2,8.4890223590924,13.8155105579643
"14154",31,1,1,2,0,11,4757502,0,2,0,0,850000,40,6,54,1,1,3,0,1,1,6e+05,3500,2,2,2,2,8.1605182474775,13.3046849341983
"14155",28,1,1,2,1,11,4757503,0,3,0,0,7e+05,40,6,41,1,1,3,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14156",42,1,0,2,1,11,4757504,0,3,0,0,0,40,7,41,2,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14157",41,1,0,1,0,11,4757504,0,3,1,0,1852044.33333333,48,7,53,1,1,1,1,0,4,1600000,7777.77783203125,2,1,1,2,8.95902595067072,14.28551418721
"14158",36,1,0,2,1,11,4757505,0,2,0,0,8e+05,24,7,85,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14159",34,1,0,1,0,11,4757505,0,2,1,0,2516666.66666667,60,7,32,2,1,1,0,0,5,2300000,8944.4443359375,2,1,1,2,9.09878787393922,14.6484196808994
"14160",61,1,0,1,0,11,4757506,0,3,1,0,2908333,40,7,11,1,1,1,1,0,4,1566233.77618804,7984.2620714019,2,2,2,2,8.98522764202697,14.2641844267592
"14161",30,1,0,1,0,11,4757506,0,3,1,0,1380134,48,7,12,3,1,1,1,0,4,1566233.77618804,7984.2620714019,2,2,2,2,8.98522764202697,14.2641844267592
"14162",24,1,0,1,0,11,4757507,0,3,1,0,1440000,48,7,33,1,1,2,0,0,5,1200000,5833.33349609375,2,2,2,2,8.67134389914528,13.9978321147582
"14163",24,1,0,2,1,11,4757507,0,3,0,0,9e+05,60,7,57,2,2,1,0,0,3,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14164",26,1,0,1,0,11,4757509,0,3,1,0,969453,45,7,34,2,1,1,0,0,5,781242,4050.88452148438,2,1,2,2,8.30669053662121,13.5686402399803
"14165",52,1,0,2,0,11,4757509,0,3,0,0,6e+05,40,3,95,3,1,3,1,1,2,6e+05,3500,2,2,2,2,8.1605182474775,13.3046849341983
"14166",53,1,0,1,0,11,4757509,0,3,1,0,792377.666666667,48,7,36,1,1,1,0,0,5,650000,3159.72216796875,2,1,2,2,8.05823938118676,13.3847276418718
"14167",57,1,0,2,1,11,4757510,0,2,0,0,1037000,36,3,41,1,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14168",55,1,1,1,0,11,4759914,0,2,1,0,2112743,48,6,58,1,1,1,1,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"14169",26,1,0,1,0,11,4759914,0,2,1,0,2440833.33333333,48,7,2,3,1,1,1,0,5,2050000,9965.27734375,2,2,2,2,9.20686206404585,14.5333503511146
"14170",22,1,1,2,1,11,4759915,0,2,0,0,9e+05,72,6,41,1,2,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14171",27,1,0,2,1,11,4759915,0,2,0,0,1e+06,72,7,41,2,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14172",48,1,0,1,0,11,4759917,0,2,1,0,1181242,40,5,98,1,1,1,1,0,5,781242,4557.2451171875,2,2,2,2,8.42447357897409,13.5686402399803
"14173",44,1,1,2,1,11,4759917,0,2,0,0,1e+06,63,6,79,2,1,1,0,0,4,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14174",24,1,0,1,0,11,4759917,0,2,1,0,1566544.33333333,45,7,11,3,1,1,0,0,5,1300000,6740.74072265625,2,1,2,2,8.81592509737174,14.0778748224318
"14175",41,1,0,2,0,11,4760906,0,2,0,0,1234557,40,7,84,3,2,1,1,1,2,1566233.77618804,7984.2620714019,2,2,2,2,8.98522764202697,14.2641844267592
"14176",40,1,0,1,0,11,4760906,0,2,1,0,2775000,44,7,84,5,1,1,1,0,5,2100000,11136.36328125,2,1,2,2,9.31797100428079,14.5574479026937
"14177",60,1,1,2,1,11,4760906,0,2,0,0,4e+05,60,6,79,2,1,3,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14178",44,1,0,2,1,11,4760907,0,4,0,0,3e+06,20,7,43,1,2,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14179",63,1,1,2,1,11,4760907,0,4,0,0,2e+05,3,6,41,3,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14180",52,1,1,2,1,11,4760907,0,4,0,0,4100000,40,6,57,6,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14181",56,1,1,1,1,11,4760908,0,2,1,0,4700000,48,6,32,1,1,1,0,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14182",21,1,0,2,0,11,4760908,0,2,0,0,3e+05,2,7,13,3,1,1,1,1,2,3e+05,35000,2,2,2,2,10.4631033404715,12.6115377536383
"14183",59,1,0,2,1,11,4760908,0,2,0,0,3100000,60,4,45,2,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14184",38,1,1,1,0,11,4760909,0,2,1,0,1679666.66666667,48,6,98,2,1,1,1,0,5,1500000,7291.66650390625,2,1,1,2,8.89448740023628,14.2209756660724
"14185",59,1,0,1,0,11,4760910,0,3,1,0,5633333.33333333,48,7,11,1,1,1,1,0,4,4500000,21875,2,2,2,2,9.99309971122582,15.3195879547405
"14186",60,1,0,3,0,11,4760910,0,3,1,0,2387492,10,7,11,2,1,1,0,1,2,1300000,30333.333984375,2,2,2,2,10.3200025182938,14.0778748224318
"14187",30,1,0,1,1,11,4760910,0,3,1,0,3500000,55,7,6,3,1,1,0,0,4,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14188",22,1,0,1,0,11,4760910,0,3,1,0,1541666.66666667,48,7,15,4,1,1,0,0,5,1500000,7291.66650390625,2,1,2,2,8.89448740023628,14.2209756660724
"14189",51,1,0,2,1,11,4760911,0,2,0,0,350000,20,7,45,3,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14190",36,1,0,1,0,11,4760911,0,2,1,0,2107066.66666667,48,7,45,1,1,1,0,0,5,1800000,8750,2,1,1,2,9.07680897935166,14.4032972228664
"14191",54,1,0,1,1,11,4760912,0,2,1,0,2e+06,40,7,3,1,1,1,1,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14192",60,1,1,2,1,11,4760915,0,2,0,0,1200000,72,6,98,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14193",37,1,0,1,0,11,4760915,0,2,1,0,929453,48,7,59,2,1,1,0,0,5,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"14194",64,1,1,2,0,11,4760916,0,3,0,0,1e+05,2,6,37,4,1,3,1,1,2,1e+05,11666.6669921875,2,2,2,2,9.36449107970523,11.5129254649702
"14195",62,1,0,2,1,11,4760916,0,3,0,0,610000,25,7,55,1,1,3,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14196",26,1,1,2,0,11,4760916,0,3,0,0,1540000,60,6,45,2,2,1,0,1,2,1200000,4666.66650390625,2,2,2,2,8.44820028505205,13.9978321147582
"14197",44,1,1,1,1,11,4760919,0,3,1,0,1800000,60,6,98,1,1,1,1,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14198",24,1,0,1,0,11,4760919,0,3,1,0,1536666.66666667,48,7,39,2,1,1,0,0,5,970000,4715.27783203125,2,1,2,2,8.45856311847072,13.7850513504796
"14199",25,1,0,1,0,11,4760920,0,2,1,0,940274.666666667,48,7,53,2,1,1,1,0,5,786242,3822.009765625,2,1,2,2,8.24853167990554,13.5750199120643
"14200",35,1,1,1,0,11,4760921,0,2,1,0,1183314.5,48,6,58,2,1,1,0,0,5,1e+06,4861.111328125,2,1,1,2,8.4890223590924,13.8155105579643
"14201",35,1,1,1,0,11,4760921,0,2,1,0,1097211,48,6,89,1,1,1,1,0,5,9e+05,4375,2,1,1,2,8.38366179879172,13.7101500423064
"14202",52,1,0,2,1,11,4760922,0,2,0,0,80000,6,5,45,2,1,3,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14203",67,1,0,2,0,11,4760922,0,2,0,0,1e+06,36,4,41,1,1,3,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14204",60,1,0,1,0,11,4760923,0,2,1,0,2119211,48,5,58,1,1,1,1,0,4,1200000,5833.33349609375,2,1,1,2,8.67134389914528,13.9978321147582
"14205",23,1,1,1,0,11,4760925,0,2,0,0,1736544.33333333,48,6,50,1,1,3,1,0,5,1300000,6319.4443359375,2,1,2,2,8.7513865617467,14.0778748224318
"14206",55,1,0,2,1,11,4760926,0,2,0,0,750000,48,5,45,1,1,3,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14207",39,1,1,1,0,11,4760929,0,2,1,0,992744.666666667,48,6,53,2,1,1,0,0,5,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"14208",42,1,0,1,0,11,4760929,0,2,1,0,932744.666666667,48,5,45,1,1,1,1,0,5,781242,3797.7041015625,2,1,9,2,8.24215197932255,13.5686402399803
"14209",52,1,1,1,0,11,4760930,0,2,1,0,1408333.33333333,48,6,90,1,1,1,0,0,5,1e+06,4861.111328125,2,1,1,2,8.4890223590924,13.8155105579643
"14210",50,1,1,1,0,11,4760931,0,2,1,0,846242,48,6,98,1,1,1,1,1,2,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"14211",26,1,1,1,0,11,4760932,0,2,1,0,1521544.33333333,48,6,83,1,1,1,1,0,4,1e+06,4861.111328125,2,1,2,2,8.4890223590924,13.8155105579643
"14212",34,1,0,1,1,11,4760933,0,2,1,0,8e+05,40,7,39,2,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14213",36,1,0,1,1,11,4760933,0,2,1,0,8e+05,40,7,12,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14214",36,1,0,1,0,11,4760934,0,2,1,0,1566544.33333333,48,5,92,1,1,1,1,0,3,1300000,6319.4443359375,2,1,2,2,8.7513865617467,14.0778748224318
"14215",37,1,1,1,0,11,4760934,0,2,1,0,934453,48,6,55,2,1,1,0,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"14216",26,1,1,2,0,11,4760935,0,2,0,0,840000,66,6,45,1,1,1,1,1,2,840000,2969.69702148438,2,2,2,2,7.99621521362485,13.6411571708195
"14217",32,1,1,1,0,11,4760935,0,2,1,0,869453,48,6,55,5,1,1,0,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"14218",32,1,0,2,1,11,4760935,0,2,0,0,1e+05,20,7,75,2,2,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14219",49,1,0,1,0,11,4760936,0,3,1,0,5400000,60,7,70,1,1,1,1,0,4,5e+06,19444.4453125,2,2,2,2,9.87531672021229,15.4249484703984
"14220",31,1,0,1,0,11,4760938,0,2,1,0,1552544.33333333,48,7,34,2,1,1,0,0,5,1100000,5347.22216796875,2,1,1,2,8.58433248410776,13.9108207377686
"14221",29,1,0,2,0,11,4760938,0,2,0,0,1088211,60,7,98,1,1,1,1,1,2,1e+06,3888.88891601562,2,1,2,2,8.26587877011078,13.8155105579643
"14222",54,1,0,2,1,11,4760939,0,2,0,0,1050000,42,3,45,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14223",60,1,0,3,0,11,4760939,0,2,1,0,1460000,48,7,32,2,1,1,0,1,2,6e+05,2916.66674804688,2,2,2,2,7.97819671858534,13.3046849341983
"14224",43,1,1,1,0,11,4760940,0,2,1,0,1206453,48,6,54,2,1,1,0,1,1,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"14225",45,1,1,1,1,11,4760940,0,2,1,0,1200000,48,6,3,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14226",42,1,0,1,0,11,4760941,0,2,1,0,1996544.33333333,54,7,53,1,1,1,1,0,5,1600000,6913.580078125,2,1,2,2,8.84124288362483,14.28551418721
"14227",42,1,1,1,0,11,4760941,0,2,1,0,1688211,48,6,53,2,1,1,0,0,5,1400000,6805.5556640625,2,1,2,2,8.82549456701463,14.1519827945855
"14228",51,1,1,2,0,11,4760942,0,3,0,0,0,50,6,40,1,1,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14229",20,1,1,1,0,11,4760942,0,3,1,0,653314.5,35,6,45,3,1,1,1,0,4,5e+05,3333.33325195312,2,1,2,2,8.11172805889401,13.1223633774043
"14230",52,1,1,2,0,11,4760942,0,3,0,0,781242,48,6,45,2,1,1,0,1,2,781242,3797.7041015625,2,2,2,2,8.24215197932255,13.5686402399803
"14231",25,1,1,1,0,11,4760943,0,2,1,0,1153314.5,48,6,85,3,1,1,0,0,5,1e+06,4861.111328125,2,1,2,2,8.4890223590924,13.8155105579643
"14232",49,1,0,2,0,11,4760943,0,2,0,0,0,30,4,45,1,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14233",27,1,1,2,1,11,4760943,0,2,0,0,2e+05,84,6,41,2,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14234",38,1,0,2,0,11,4760944,0,2,0,0,5e+05,30,4,36,1,1,3,1,1,2,5e+05,3888.88891601562,2,2,2,2,8.26587877011078,13.1223633774043
"14235",34,1,0,1,0,11,4760945,0,3,1,0,7731500,40,7,9,1,1,1,0,0,5,6390000,37275,2,2,2,2,10.5260781396329,15.6702448263537
"14236",37,1,0,1,0,11,4760947,0,3,1,0,5416666.66666667,70,7,12,2,1,1,0,0,5,5e+06,16666.666015625,2,2,2,2,9.72116595667967,15.4249484703984
"14237",28,1,0,1,0,11,4760947,0,3,1,0,3800000,66,7,12,1,1,1,1,0,5,3800000,13434.34375,2,2,2,2,9.50556967355959,15.1505116246966
"14238",25,1,1,1,0,11,4760949,0,2,1,0,1052877.66666667,48,6,37,1,1,1,1,0,3,860000,4180.5556640625,2,1,1,2,8.33819945067011,13.6646876682297
"14239",28,1,1,2,0,11,4760950,0,2,0,0,1171333.33333333,48,6,87,1,1,3,1,1,2,8e+05,3888.88891601562,2,2,2,2,8.26587877011078,13.5923670066501
"14240",37,1,0,2,1,11,4760950,0,2,0,0,8e+05,60,5,45,2,1,3,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14241",33,1,0,2,1,11,4760951,0,3,0,0,9e+05,40,7,3,1,1,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14242",34,1,0,1,0,11,4760951,0,3,1,0,3025000,48,7,8,2,1,1,0,0,5,2800000,13611.111328125,2,2,2,2,9.51864174757458,14.8451299751454
"14243",33,1,0,1,0,11,4760953,0,4,1,0,1573778,48,7,11,1,1,1,1,0,5,1566233.77618804,7984.2620714019,2,2,2,2,8.98522764202697,14.2641844267592
"14244",64,1,1,2,1,11,4760958,0,3,0,0,5e+05,72,6,33,2,1,3,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14245",61,1,0,2,1,11,4760958,0,3,0,0,9e+05,35,7,3,1,1,3,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14246",64,1,0,1,0,11,4760959,0,4,1,0,1516666.66666667,48,7,44,5,1,1,0,0,5,1400000,6805.5556640625,2,1,2,2,8.82549456701463,14.1519827945855
"14247",58,1,0,1,1,11,4760959,0,4,1,0,2800000,50,7,98,1,1,1,1,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14248",45,1,0,2,0,11,4760960,0,3,0,0,9e+05,70,4,95,1,1,1,1,0,3,9e+05,3000,2,2,2,2,8.00636756765025,13.7101500423064
"14249",22,1,0,2,0,11,4760960,0,3,0,0,869453,49,7,84,3,1,1,1,0,3,781242,3720.19995117188,2,1,2,2,8.22153269613772,13.5686402399803
"14250",67,1,1,2,1,11,4760960,0,3,0,0,7e+05,84,6,79,1,1,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14251",55,1,1,2,1,11,4760960,0,3,0,0,2e+05,48,6,79,2,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14252",44,1,0,1,0,11,4760962,0,3,1,0,1279877.66666667,48,7,55,1,1,2,0,0,5,1100000,5347.22216796875,2,1,2,2,8.58433248410776,13.9108207377686
"14253",47,1,1,2,1,11,4760962,0,3,0,0,2e+06,40,6,45,2,1,2,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14254",27,1,0,2,1,11,4760962,0,3,0,0,1e+06,7,7,45,3,2,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14255",42,1,1,2,0,11,4760963,0,3,0,0,1200000,60,6,87,1,2,1,1,1,2,1200000,4666.66650390625,2,2,2,2,8.44820028505205,13.9978321147582
"14256",39,1,0,2,0,11,4760964,0,3,0,0,930000,40,7,11,2,1,1,1,0,4,930000,5425,2,2,2,2,8.59877317840866,13.7429398651294
"14257",65,1,1,2,1,11,4760964,0,3,0,0,4e+05,15,6,81,1,2,1,1,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14258",40,1,0,2,0,11,4760965,0,2,0,0,2500000,60,7,41,1,1,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14259",57,1,0,1,0,11,4760966,0,3,1,0,1.1e+07,48,7,21,3,1,1,1,0,5,1e+07,48611.109375,2,2,2,2,10.7916073717293,16.1180956509583
"14260",60,1,0,1,1,11,4760966,0,3,1,0,3e+05,40,5,41,2,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14261",42,1,1,1,0,11,4760967,0,2,1,0,770000,48,6,39,1,1,1,1,0,5,1566233.77618804,7984.2620714019,2,1,1,2,8.98522764202697,14.2641844267592
"14262",43,1,0,2,1,11,4760967,0,2,0,0,6e+05,48,5,79,2,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14263",55,1,0,1,0,11,4760968,0,2,1,0,1283211,45,5,55,1,1,1,0,0,3,9e+05,4666.66650390625,2,1,2,2,8.44820028505205,13.7101500423064
"14264",36,1,0,1,1,11,4760969,0,3,1,0,1100000,16,7,13,2,1,1,1,0,5,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14265",34,1,1,2,1,11,4760970,0,3,0,0,1400000,48,6,84,1,1,3,1,0,4,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14266",64,1,0,3,0,11,4760971,0,4,1,0,5800000,78,7,41,1,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14267",30,1,0,1,0,11,4760971,0,4,1,0,1060000,72,7,41,2,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14268",51,1,0,1,0,11,4760971,0,4,1,0,7e+06,65,7,21,4,1,1,0,0,5,7e+06,25128.205078125,2,2,2,2,10.1317462025241,15.7614207070196
"14269",55,1,0,1,0,11,4760971,0,4,1,0,5e+06,72,7,21,5,1,1,1,0,5,1566233.77618804,7984.2620714019,2,2,2,2,8.98522764202697,14.2641844267592
"14270",27,1,0,1,0,11,4760971,0,4,1,0,1186119.66666667,84,7,77,7,1,1,0,0,4,781242,2170.11669921875,2,1,2,2,7.68253622353032,13.5686402399803
"14271",30,1,0,1,0,11,4760971,0,4,1,0,3025000,40,7,2,6,1,1,1,0,5,3e+06,17500,2,2,2,2,9.76995615991161,14.9141228466324
"14272",46,1,0,2,1,11,4760972,0,3,0,0,1400000,48,7,57,1,1,1,0,1,1,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14273",27,1,0,1,0,11,4760972,0,3,1,0,2500000,48,7,19,6,1,2,0,0,5,2500000,12152.77734375,2,2,2,2,9.40531301060941,14.7318012898384
"14274",37,1,0,1,0,11,4760973,0,3,1,0,6500000,60,7,11,2,1,1,1,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14275",37,1,0,2,0,11,4760973,0,3,0,0,2500000,60,7,11,1,1,1,0,1,2,1566233.77618804,7984.2620714019,2,1,2,2,8.98522764202697,14.2641844267592
"14276",59,1,0,1,0,11,4760975,0,2,1,0,869453,40,4,98,1,1,1,1,0,4,781242,4557.2451171875,2,1,2,2,8.42447357897409,13.5686402399803
"14277",55,1,1,2,0,11,4760975,0,2,0,0,781242,84,6,54,2,1,1,0,0,5,781242,2170.11669921875,2,2,2,2,7.68253622353032,13.5686402399803
