"","age","urban","college","cotPension","cuentaPropia","depto","directorio","dsi","estrato","formal","inac","ingtot","hoursWorkUsual","maxEducLevel","oficio","orden","salud","seguridadsocial","sex","microEmpresa","sizeFirm","y_salary_m","y_salary_m_hu","sub.alimentacion","sub.transporte","sub.familiar","sub.educativo","log_y_salary_h","log_y_salary_m"
"9377",30,1,0,1,0,11,4787863,0,3,1,0,1821544.33333333,60,7,85,3,1,1,1,0,5,1600000,6222.22216796875,2,1,2,2,8.73588238366176,14.28551418721
"9378",33,1,0,1,0,11,4787863,0,3,1,0,1635877.66666667,48,7,7,4,1,1,0,0,5,1400000,6805.5556640625,2,1,1,2,8.82549456701463,14.1519827945855
"9379",36,1,1,1,0,11,4787865,0,3,1,0,975742,48,6,97,1,1,1,1,0,3,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"9380",23,1,1,2,0,11,4787865,0,3,0,0,6e+05,40,6,53,2,1,1,0,1,2,4e+05,2333.33325195312,2,2,2,2,7.75505310449211,12.8992198260901
"9381",42,1,0,1,0,11,4787866,0,1,1,0,1266242,48,1,54,1,1,1,0,1,1,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9382",25,1,1,1,0,11,4787866,0,1,0,0,1214453,40,6,13,7,1,3,0,0,5,781242,4557.2451171875,2,1,2,2,8.42447357897409,13.5686402399803
"9383",46,1,1,1,0,11,4787868,0,1,1,0,1149833.33333333,72,6,58,1,1,1,1,0,5,1030000,3337.962890625,2,2,1,2,8.11311598691163,13.8450693602058
"9384",40,1,0,1,0,11,4787868,0,1,1,0,990242,48,5,54,2,1,1,0,1,2,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9385",25,1,1,1,0,11,4787869,0,2,1,0,938211,48,6,39,3,1,1,0,0,5,850000,4131.9443359375,2,1,2,2,8.32650335869126,13.6529916284665
"9386",27,1,1,1,0,11,4787872,0,2,1,0,1588211,48,6,95,1,1,1,1,0,5,1500000,7291.66650390625,2,1,2,2,8.89448740023628,14.2209756660724
"9387",22,1,0,1,0,11,4787872,0,2,1,0,1298211,48,7,33,2,1,1,0,0,5,1090000,5298.611328125,2,1,1,2,8.57520005164734,13.9016882542053
"9388",49,1,1,1,0,11,4787874,0,3,1,0,1128211,45,6,39,2,1,1,0,0,5,960000,4977.77783203125,2,1,2,2,8.51273885196599,13.774688563444
"9389",41,1,1,1,0,11,4787875,0,2,1,0,1388211,48,6,93,1,1,1,1,0,5,1300000,6319.4443359375,2,1,2,2,8.7513865617467,14.0778748224318
"9390",58,1,0,1,0,11,4787877,0,2,1,0,934578,48,3,70,1,1,1,1,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9391",54,1,0,1,0,11,4787880,0,2,1,0,6e+05,16,3,95,1,1,1,1,1,2,6e+05,8750,2,2,2,2,9.07680897935166,13.3046849341983
"9392",43,1,0,2,0,11,4787880,0,2,0,0,638211,42,4,79,3,1,3,0,1,2,550000,3055.5556640625,2,1,2,2,8.02471674182981,13.2176735572087
"9393",47,1,1,1,0,11,4787882,0,2,1,0,966453,48,6,33,1,1,1,0,0,5,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"9394",48,1,1,1,0,11,4787883,0,2,1,0,1972877.66666667,48,6,90,1,1,1,1,0,5,1133000,5507.638671875,2,1,1,2,8.61389125709306,13.9403795400101
"9395",48,1,1,1,0,11,4787883,0,2,1,0,934453,48,6,55,2,1,1,0,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9396",46,1,0,2,0,11,4787884,0,2,0,0,2e+05,35,7,59,2,1,1,0,1,1,2e+05,1333.33337402344,2,2,2,2,7.1954373819515,12.2060726455302
"9397",53,1,0,1,0,11,4787884,0,2,1,0,1663211,48,5,84,4,1,1,1,0,5,1200000,5833.33349609375,2,1,2,2,8.67134389914528,13.9978321147582
"9398",26,1,1,1,0,11,4787886,0,2,1,0,1647877.66666667,56,6,59,1,1,1,0,0,5,1340000,5583.33349609375,2,1,1,2,8.62754127773622,14.1081801719271
"9399",55,1,0,2,0,11,4787888,0,2,0,0,550000,10,4,54,1,1,1,0,1,1,550000,12833.3330078125,2,2,2,2,9.45980120624251,13.2176735572087
"9400",43,1,0,1,0,11,4787891,0,3,1,0,2543333.33333333,72,7,58,1,1,2,1,0,5,2e+06,6481.4814453125,1,2,1,2,8.77670438132096,14.5086577385242
"9401",40,1,1,1,0,11,4787892,0,3,1,0,2705000,48,6,45,1,1,1,1,0,4,1500000,7291.66650390625,2,1,1,2,8.89448740023628,14.2209756660724
"9402",38,1,1,1,0,11,4787892,0,3,1,0,3005000,48,6,45,2,1,1,0,0,4,1500000,7291.66650390625,2,1,1,2,8.89448740023628,14.2209756660724
"9403",26,1,0,1,0,11,4787894,0,5,1,0,2500000,40,7,11,3,1,1,1,0,5,2500000,14583.3330078125,2,2,2,2,9.58763458079622,14.7318012898384
"9404",23,1,0,1,0,11,4787894,0,5,1,0,2125000,40,7,2,4,1,1,0,0,3,2e+06,11666.6669921875,2,2,2,2,9.36449107970523,14.5086577385242
"9405",43,1,1,2,0,11,4787895,0,3,0,0,370000,48,6,59,2,1,1,0,1,1,250000,1215.27783203125,2,2,2,2,7.10272799797251,12.4292161968444
"9406",33,1,0,1,0,11,4787898,0,2,1,0,1088211,60,7,45,1,1,1,1,0,5,920000,3577.77783203125,2,1,1,2,8.18249716936029,13.7321289490252
"9407",33,1,0,1,0,11,4787898,0,2,1,0,951119.666666667,55,7,13,2,1,1,0,0,3,781242,3314.36010742188,2,1,1,2,8.10601985455205,13.5686402399803
"9408",44,1,0,1,0,11,4787901,0,3,1,0,3865000,48,7,3,1,1,2,1,0,5,3e+06,14583.3330078125,1,1,1,2,9.58763458079622,14.9141228466324
"9409",41,1,0,1,0,11,4787901,0,3,1,0,1408000,40,7,39,2,1,1,0,0,5,1377000,8032.5,2,1,1,2,8.99125109099001,14.1354177777108
"9410",54,1,0,1,0,11,4787903,0,5,1,0,3266666.66666667,40,7,3,1,1,1,1,0,5,2e+06,11666.6669921875,2,2,2,2,9.36449107970523,14.5086577385242
"9411",25,1,0,1,0,11,4787905,0,3,1,0,1102786.33333333,48,7,16,3,1,1,0,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9412",33,1,0,1,0,11,4787906,0,3,1,0,1565103.5,48,7,11,2,1,1,1,0,5,1500000,7291.66650390625,2,2,2,2,8.89448740023628,14.2209756660724
"9413",43,1,0,1,0,11,4787908,0,2,1,0,2131333.33333333,52,5,98,1,1,1,1,0,5,1600000,7179.4873046875,1,1,1,2,8.87898325346036,14.28551418721
"9414",54,1,0,2,0,11,4787910,0,3,0,0,1077453,40,4,54,1,1,3,0,1,1,781242,4557.2451171875,2,1,2,2,8.42447357897409,13.5686402399803
"9415",47,1,0,1,0,11,4787910,0,3,1,0,3120333.33333333,50,7,33,3,1,1,0,0,5,2300000,10733.3330078125,1,1,2,2,9.28110941253636,14.6484196808994
"9416",27,1,0,2,0,11,4787910,0,3,0,0,840000,48,7,53,4,1,3,1,1,2,840000,4083.33325195312,2,2,2,2,8.31466890737492,13.6411571708195
"9417",73,1,0,1,0,11,4787911,0,5,1,0,1101666.66666667,70,3,54,2,1,1,0,1,1,5e+05,1666.66662597656,2,2,2,2,7.41858087833406,13.1223633774043
"9418",34,1,0,1,0,11,4787912,0,5,1,0,6416666.66666667,40,7,15,1,1,1,0,0,5,6e+06,35000,2,2,2,2,10.4631033404715,15.6072700271923
"9419",46,1,0,1,0,11,4787913,0,3,1,0,3033333.33333333,40,7,30,2,1,1,0,0,5,2800000,16333.3330078125,2,2,2,2,9.70096326849481,14.8451299751454
"9420",19,1,0,2,0,11,4787913,0,3,0,0,8e+05,8,7,39,4,1,1,0,1,2,8e+05,23333.333984375,2,2,2,2,10.0576382602652,13.5923670066501
"9421",36,1,0,1,0,11,4787918,0,3,1,0,2445333.33333333,48,7,55,1,1,1,0,0,5,2200000,10694.4443359375,2,2,1,2,9.27747966466771,14.6039679183285
"9422",42,1,1,1,0,11,4787922,0,1,1,0,1240286.33333333,60,6,58,2,1,1,1,1,2,781242,3038.16333007812,2,1,2,2,8.01900844407993,13.5686402399803
"9423",35,1,0,1,0,11,4787923,0,1,1,0,934453,48,5,99,2,1,1,1,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9424",54,1,0,1,0,11,4787923,0,1,1,0,954453,72,3,21,3,1,1,1,0,5,781242,2531.802734375,2,1,2,2,7.83668687121439,13.5686402399803
"9425",27,1,0,1,0,11,4787924,0,3,1,0,1283333.33333333,48,7,39,2,1,1,0,0,5,1100000,5347.22216796875,1,2,2,2,8.58433248410776,13.9108207377686
"9426",24,1,0,1,0,11,4787938,0,3,1,0,3246666.66666667,42,7,3,1,1,1,0,0,5,2e+06,11111.111328125,2,2,2,2,9.31570090716526,14.5086577385242
"9427",25,1,0,1,0,11,4787938,0,3,1,0,1719211,48,7,38,2,1,1,0,0,5,1600000,7777.77783203125,2,1,1,2,8.95902595067072,14.28551418721
"9428",26,1,1,1,0,11,4787952,0,3,1,0,1015786.33333333,50,6,97,1,1,1,1,0,5,869453,4057.447265625,2,1,1,1,8.30830930253904,13.6756195572614
"9429",32,1,0,1,0,11,4787952,0,3,1,0,999119.666666667,48,7,38,2,1,1,0,0,5,869453,4226.5078125,2,1,1,1,8.34913135482344,13.6756195572614
"9430",26,1,1,1,0,11,4787953,0,2,1,0,916666.666666667,48,6,37,1,1,1,1,0,5,850000,4131.9443359375,2,1,2,2,8.32650335869126,13.6529916284665
"9431",23,1,0,1,0,11,4791600,0,2,1,0,1252743,77,5,53,2,1,1,0,0,4,781242,2367.39990234375,2,1,1,2,7.76954754426937,13.5686402399803
"9432",22,1,1,2,0,11,4791600,0,2,0,0,1444000,66,6,53,5,2,NA,0,0,4,960000,3393.939453125,2,2,2,2,8.12974660624937,13.774688563444
"9433",56,1,0,2,0,11,4791602,0,2,0,0,744166.666666667,24,3,54,1,1,3,0,1,1,540000,5250,2,2,2,2,8.56598335558567,13.1993244185405
"9434",27,1,1,1,0,11,4791602,0,2,1,0,550000,48,6,95,2,1,1,1,0,3,550000,2673.61108398438,2,2,2,2,7.89118530354782,13.2176735572087
"9435",19,1,0,1,0,11,4791603,0,2,1,0,1918854.16666667,48,7,33,2,1,1,0,0,5,1231250,5985.2431640625,2,1,2,2,8.69705224608278,14.0235404714684
"9436",34,1,0,1,0,11,4791604,0,4,1,0,5854666.66666667,40,7,5,3,1,1,0,0,3,4578000,26705,2,2,2,2,10.1926060927739,15.3367727794946
"9437",32,1,0,1,0,11,4791604,0,4,1,0,5455000,24,7,12,4,1,1,0,0,3,3e+06,29166.666015625,2,2,2,2,10.2807817613562,14.9141228466324
"9438",45,1,1,1,0,11,4791605,0,2,1,0,1419211,78,6,98,1,1,1,1,0,5,1200000,3589.74365234375,2,1,1,2,8.18583607290041,13.9978321147582
"9439",46,1,1,1,0,11,4791605,0,2,1,0,963743,48,6,55,2,1,1,0,0,5,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"9440",43,1,1,2,0,11,4791606,0,3,0,0,781242,72,6,49,1,1,3,0,1,1,781242,2531.802734375,2,2,2,2,7.83668687121439,13.5686402399803
"9441",58,1,0,1,0,11,4791607,0,1,1,0,1442377.66666667,72,4,58,1,1,1,1,1,2,1250000,4050.92602539062,2,1,2,2,8.30670078220916,14.0386541092785
"9442",22,1,1,1,0,11,4791607,0,1,1,0,2626544.33333333,54,6,53,4,1,1,1,0,4,8e+05,3456.7900390625,1,1,1,2,8.14809570306489,13.5923670066501
"9443",27,1,1,1,0,11,4791607,0,1,1,0,1133619.66666667,50,6,83,1,1,1,1,0,5,781242,3645.7958984375,2,1,1,2,8.2013299740879,13.5686402399803
"9444",35,1,0,1,0,11,4791608,0,2,1,0,2925000,56,7,58,1,1,2,1,0,5,2700000,11250,2,2,2,2,9.32812340763257,14.8087623309746
"9445",34,1,1,1,0,11,4791610,0,2,1,0,821544.333333333,48,6,90,1,1,1,1,0,5,7e+05,3402.77783203125,2,1,2,2,8.13234738645469,13.4588356140255
"9446",42,1,1,1,0,11,4791610,0,2,1,0,788211,48,6,38,2,1,1,0,0,5,7e+05,3402.77783203125,2,1,2,2,8.13234738645469,13.4588356140255
"9447",28,1,0,1,0,11,4791611,0,1,1,0,1744877.66666667,48,7,2,3,1,1,1,0,5,1400000,6805.5556640625,2,1,2,2,8.82549456701463,14.1519827945855
"9448",26,1,0,1,0,11,4791611,0,1,1,0,1150211,40,7,3,4,1,1,1,0,3,1012000,5903.33349609375,2,1,2,2,8.6832724696797,13.8274391288295
"9449",52,1,0,1,0,11,4791612,0,1,1,0,1072743,40,3,54,1,1,1,0,1,1,781242,4557.2451171875,2,1,2,2,8.42447357897409,13.5686402399803
"9450",21,1,0,1,0,11,4791612,0,1,1,0,1183301,48,7,39,2,1,1,0,0,4,1e+06,4861.111328125,2,1,1,2,8.4890223590924,13.8155105579643
"9451",55,1,1,1,0,11,4791620,0,2,1,0,1213211,48,6,58,1,1,1,1,0,4,9e+05,4375,2,1,2,2,8.38366179879172,13.7101500423064
"9452",46,1,1,1,0,11,4791620,0,2,1,0,1604877.66666667,48,6,50,2,1,1,0,1,2,1400000,6805.5556640625,2,1,2,2,8.82549456701463,14.1519827945855
"9453",28,1,1,2,0,11,4791621,0,2,0,0,850000,60,6,45,5,1,3,1,0,5,850000,3305.5556640625,2,2,2,2,8.10335986646319,13.6529916284665
"9454",32,1,0,1,0,11,4791622,0,3,1,0,2600000,40,7,3,3,1,1,1,0,5,2400000,14000,2,2,2,2,9.5468126085974,14.6909792953182
"9455",30,1,0,1,0,11,4791623,0,3,1,0,110000,48,7,6,1,1,1,0,0,5,40000,194.444442749023,2,2,1,2,5.27014648086203,10.5966347330961
"9456",48,1,1,2,0,11,4791625,0,1,0,0,894877.666666667,48,6,84,1,1,1,1,1,2,8e+05,3888.88891601562,2,1,2,2,8.26587877011078,13.5923670066501
"9457",47,1,1,1,0,11,4791625,0,1,1,0,1008743,48,6,56,2,1,1,0,1,1,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"9458",23,1,0,1,0,11,4791625,0,1,1,0,1737500,40,7,3,3,1,1,1,1,2,1600000,9333.3330078125,2,2,2,2,9.141347465612,14.28551418721
"9459",21,1,0,1,0,11,4791625,0,1,1,0,1173211,48,7,3,4,1,1,1,0,5,1e+06,4861.111328125,2,1,2,2,8.4890223590924,13.8155105579643
"9460",36,1,0,2,0,11,4791626,0,3,0,0,5e+05,48,7,54,2,1,1,0,1,2,5e+05,2430.5556640625,2,2,2,2,7.79587517853245,13.1223633774043
"9461",36,1,0,1,0,11,4791627,0,1,1,0,6516666.66666667,84,7,3,1,1,1,1,0,5,2900000,8055.5556640625,2,2,2,2,8.99411727697637,14.8802212949567
"9462",52,1,0,2,0,11,4791628,0,1,0,0,844532,48,4,45,1,1,3,1,1,2,781242,3797.7041015625,2,2,2,2,8.24215197932255,13.5686402399803
"9463",20,1,0,2,0,11,4791628,0,1,0,0,1080000,94,7,45,2,1,1,1,1,2,8e+05,1985.81555175781,2,2,2,2,7.59378496605126,13.5923670066501
"9464",20,1,0,2,0,11,4791628,0,1,0,0,938786.333333333,48,7,45,4,2,NA,0,0,3,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"9465",33,1,0,1,0,11,4791629,0,2,1,0,1100000,24,7,13,1,1,1,1,0,5,1100000,10694.4443359375,2,2,2,2,9.27747966466771,13.9108207377686
"9466",24,1,0,1,0,11,4791629,0,2,1,0,8e+05,72,7,59,2,1,1,0,0,4,8e+05,2592.59252929688,2,2,2,2,7.86041363061311,13.5923670066501
"9467",49,1,1,1,0,11,4791630,0,2,1,0,1547377.66666667,60,6,84,1,1,1,1,0,4,950000,3694.4443359375,2,1,1,2,8.21458543937748,13.7642172635767
"9468",29,1,1,1,0,11,4791631,0,2,1,0,932743,60,6,45,1,1,1,1,1,2,781242,3038.16333007812,2,1,2,2,8.01900844407993,13.5686402399803
"9469",27,1,0,1,0,11,4791631,0,2,1,0,972743,48,7,5,2,1,1,0,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9470",22,1,1,1,0,11,4791634,0,1,1,0,884869.666666667,60,6,95,4,1,1,1,0,3,781242,3038.16333007812,2,1,2,2,8.01900844407993,13.5686402399803
"9471",27,1,0,1,0,11,4791636,0,1,1,0,1002743,60,7,45,1,1,1,0,0,3,781242,3038.16333007812,2,1,2,2,8.01900844407993,13.5686402399803
"9472",25,1,1,2,0,11,4791636,0,1,0,0,1100000,84,6,45,2,2,NA,1,1,2,1100000,3055.5556640625,2,2,2,2,8.02471674182981,13.9108207377686
"9473",33,1,1,2,0,11,4791638,0,1,0,0,8e+05,84,6,45,2,1,3,0,1,2,8e+05,2222.22216796875,2,2,2,2,7.70626295078585,13.5923670066501
"9474",51,1,0,1,0,11,4791639,0,1,1,0,932743,60,4,89,1,1,1,1,0,5,781242,3038.16333007812,2,1,2,2,8.01900844407993,13.5686402399803
"9475",58,1,0,3,0,11,4791639,0,1,1,0,1620235,45,3,55,2,1,1,0,1,2,781242,4050.88452148438,2,1,2,2,8.30669053662121,13.5686402399803
"9476",42,1,1,2,0,11,4791643,0,3,0,0,840000,84,6,79,1,2,NA,0,0,4,840000,2333.33325195312,2,2,2,2,7.75505310449211,13.6411571708195
"9477",47,1,0,1,0,11,4793509,0,4,1,0,5e+06,45,7,2,2,1,1,1,0,5,5e+06,25925.92578125,2,2,2,2,10.1629987424409,15.4249484703984
"9478",44,1,0,1,0,11,4793509,0,4,1,0,5829166.66666667,45,7,12,1,1,1,0,0,5,5600000,29037.037109375,2,2,2,2,10.2763274358194,15.5382771557054
"9479",46,1,0,1,0,11,4793510,0,3,1,0,1418544.33333333,48,7,55,2,1,1,0,0,5,906000,4404.16650390625,2,1,1,2,8.39030630455438,13.7167945850251
"9480",47,1,1,1,0,11,4793510,0,3,1,0,869453,48,6,44,1,1,1,1,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9481",41,1,0,1,0,11,4793511,0,3,1,0,3875000,40,7,8,3,1,1,1,0,5,3500000,20416.666015625,2,2,2,2,9.92410680785111,15.0682735264596
"9482",30,1,1,1,0,11,4793512,0,3,1,0,1263211,72,6,53,2,1,1,0,1,2,9e+05,2916.66674804688,2,1,2,2,7.97819671858534,13.7101500423064
"9483",35,1,1,1,0,11,4793512,0,3,1,0,1388211,45,6,53,5,1,1,0,1,2,1200000,6222.22216796875,2,1,2,2,8.73588238366176,13.9978321147582
"9484",54,1,1,1,0,11,4793513,0,3,1,0,2055000,48,6,3,1,1,1,1,0,5,1500000,7291.66650390625,2,2,2,2,8.89448740023628,14.2209756660724
"9485",51,1,1,1,0,11,4793517,0,3,1,0,3700000,60,6,98,1,1,1,1,0,5,3700000,14388.888671875,2,2,2,2,9.57421156770346,15.1238433776145
"9486",38,1,0,1,0,11,4793522,0,4,1,0,1326333.33333333,48,7,11,2,1,1,0,1,2,9e+05,4375,2,1,1,2,8.38366179879172,13.7101500423064
"9487",22,1,0,1,0,11,4793524,0,4,1,0,934556.5,40,7,38,3,1,1,0,0,5,781242,4557.2451171875,2,1,2,2,8.42447357897409,13.5686402399803
"9488",49,1,0,1,0,11,4793527,0,4,1,0,2500000,40,7,42,2,1,1,0,0,5,2500000,14583.3330078125,2,2,2,2,9.58763458079622,14.7318012898384
"9489",50,1,0,1,0,11,4793529,0,4,1,0,2500000,40,7,21,2,1,1,0,0,5,2500000,14583.3330078125,2,1,2,2,9.58763458079622,14.7318012898384
"9490",35,1,1,2,0,11,4793534,0,2,0,0,480000,48,6,95,1,2,NA,1,1,2,480000,2333.33325195312,2,2,2,2,7.75505310449211,13.0815413828841
"9491",37,1,1,2,0,11,4793534,0,2,0,0,130000,20,6,85,6,2,NA,1,1,2,130000,1516.66662597656,2,2,2,2,7.32427019644824,11.7752897294377
"9492",25,1,0,1,0,11,4793536,0,2,1,0,934494.666666667,48,5,97,3,1,1,1,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9493",45,1,0,1,0,11,4793536,0,2,1,0,1094494.66666667,48,4,54,1,1,1,0,1,1,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9494",44,1,0,1,0,11,4793540,0,2,1,0,1068653,48,4,53,1,1,1,0,0,5,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"9495",33,1,1,1,0,11,4793540,0,2,1,0,1386077.66666667,48,6,58,2,1,1,1,0,4,1100000,5347.22216796875,2,1,1,2,8.58433248410776,13.9108207377686
"9496",57,1,0,1,0,11,4793541,0,3,1,0,2385000,48,7,98,1,1,1,1,0,5,1500000,7291.66650390625,1,2,2,2,8.89448740023628,14.2209756660724
"9497",32,1,1,1,0,11,4793542,0,3,1,0,934556.5,45,6,37,3,1,1,1,0,5,869453,4508.27490234375,2,1,2,2,8.41366985429946,13.6756195572614
"9498",29,1,0,1,0,11,4793542,0,3,1,0,934556.5,45,7,37,6,1,1,1,0,5,869453,4508.27490234375,2,1,2,2,8.41366985429946,13.6756195572614
"9499",35,1,1,1,0,11,4793544,0,2,1,0,1159877.66666667,48,6,58,1,1,1,1,1,2,1030000,5006.9443359375,2,1,2,2,8.5185810950198,13.8450693602058
"9500",31,1,1,1,0,11,4793545,0,3,1,0,1200000,48,6,95,2,1,1,1,0,3,1200000,5833.33349609375,2,2,2,2,8.67134389914528,13.9978321147582
"9501",23,1,0,1,0,11,4793545,0,3,1,0,934556.5,48,7,50,5,1,1,0,0,4,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9502",48,1,1,1,0,11,4793546,0,3,1,0,2140833.33333333,60,6,98,1,1,1,1,0,5,970000,3772.22216796875,2,2,1,2,8.23541954126826,13.7850513504796
"9503",45,1,1,2,0,11,4793546,0,3,0,0,740000,42,6,16,2,1,1,0,0,3,5e+05,2777.77783203125,2,2,2,2,7.92940654604537,13.1223633774043
"9504",21,1,1,1,0,11,4793547,0,3,1,0,982664,48,6,97,2,1,1,1,0,4,869453,4226.5078125,2,1,2,2,8.34913135482344,13.6756195572614
"9505",25,1,0,1,0,11,4793547,0,3,1,0,869453,48,7,38,3,1,1,0,0,5,869453,4226.5078125,2,1,2,2,8.34913135482344,13.6756195572614
"9506",38,1,0,1,0,11,4793549,0,3,1,0,1234556.5,48,7,98,2,1,1,1,0,5,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9507",41,1,0,2,0,11,4793550,0,3,0,0,450000,48,5,97,2,1,3,1,1,2,450000,2187.5,2,2,2,2,7.69051461823177,13.0170028617465
"9508",35,1,0,1,0,11,4793551,0,3,1,0,944575.333333333,48,7,16,3,1,1,0,0,3,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9509",30,1,0,1,0,11,4793551,0,3,1,0,2550000,48,7,2,4,1,1,1,0,4,2300000,11180.5556640625,2,1,2,2,9.32193144708961,14.6484196808994
"9510",36,1,0,2,0,11,4793552,0,2,0,0,840000,54,4,53,2,1,3,0,0,3,840000,3629.62963867188,2,2,2,2,8.19688589413961,13.6411571708195
"9511",26,1,0,2,0,11,4793552,0,2,0,0,8e+05,60,4,95,1,1,3,1,1,2,8e+05,3111.11108398438,2,2,2,2,8.04273520310181,13.5923670066501
"9512",39,1,0,1,0,11,4793553,0,3,1,0,1354166.66666667,48,7,39,3,1,1,1,0,5,1300000,6319.4443359375,2,1,2,2,8.7513865617467,14.0778748224318
"9513",42,1,0,1,0,11,4793553,0,3,1,0,951544.333333333,48,5,93,2,1,1,1,0,4,8e+05,3888.88891601562,2,1,1,2,8.26587877011078,13.5923670066501
"9514",58,1,0,1,0,11,4793555,0,4,1,0,6625000,40,7,11,1,1,1,1,0,5,5e+06,29166.666015625,2,2,2,2,10.2807817613562,15.4249484703984
"9515",40,1,0,1,0,11,4793561,0,2,1,0,3325000,48,7,21,2,1,1,1,0,5,2700000,13125,2,2,2,2,9.48227408745982,14.8087623309746
"9516",43,1,0,1,0,11,4793562,0,2,1,0,1138211,72,5,58,3,1,1,1,1,2,1050000,3402.77783203125,2,1,2,2,8.13234738645469,13.8643007221337
"9517",27,1,1,2,0,11,4793562,0,2,0,0,1131242,72,6,79,5,1,3,1,0,4,781242,2531.802734375,2,2,2,2,7.83668687121439,13.5686402399803
"9518",20,1,1,2,0,11,4793562,0,2,0,0,781242,72,6,79,6,1,3,0,0,4,781242,2531.802734375,2,2,2,2,7.83668687121439,13.5686402399803
"9519",25,1,1,2,0,11,4793563,0,3,0,0,1350000,48,6,59,3,1,3,0,0,3,950000,4618.0556640625,2,2,2,2,8.43772904355823,13.7642172635767
"9520",56,1,0,2,0,11,4793564,0,3,0,0,8e+05,48,5,87,1,1,3,1,1,2,8e+05,3888.88891601562,2,2,2,2,8.26587877011078,13.5923670066501
"9521",29,1,0,1,0,11,4793567,0,4,1,0,2889877.66666667,40,7,45,2,1,1,0,0,5,2500000,14583.3330078125,2,1,1,2,9.58763458079622,14.7318012898384
"9522",55,1,1,1,0,11,4793567,0,4,1,0,3750000,40,6,44,1,1,1,0,0,5,3500000,20416.666015625,2,2,2,2,9.92410680785111,15.0682735264596
"9523",52,1,1,1,0,11,4793569,0,2,1,0,1266556.5,45,6,37,1,1,1,1,0,4,781242,4050.88452148438,2,1,1,2,8.30669053662121,13.5686402399803
"9524",47,1,0,2,0,11,4793569,0,2,0,0,966556.5,40,5,54,2,1,1,0,1,1,781242,4557.2451171875,2,1,1,2,8.42447357897409,13.5686402399803
"9525",45,1,0,2,0,11,4793570,0,2,0,0,9e+05,48,7,40,1,1,3,0,1,2,9e+05,4375,2,2,2,2,8.38366179879172,13.7101500423064
"9526",30,1,0,1,0,11,4793573,0,2,1,0,1148211,50,5,79,2,1,1,1,0,4,1e+06,4666.66650390625,2,1,1,2,8.44820028505205,13.8155105579643
"9527",25,1,1,2,0,11,4793573,0,2,0,0,997242,96,6,53,1,1,1,0,0,3,781242,1898.85205078125,2,2,2,2,7.54900479876261,13.5686402399803
"9528",46,1,1,2,0,11,4793574,0,3,0,0,7e+05,72,6,45,2,1,1,0,1,2,7e+05,2268.5185546875,2,2,2,2,7.72688227834652,13.4588356140255
"9529",25,1,0,2,0,11,4793574,0,3,0,0,350000,24,7,39,3,1,1,1,0,5,350000,3402.77783203125,2,2,2,2,8.13234738645469,12.7656884334656
"9530",24,1,0,1,0,11,4793574,0,3,1,0,1188211,40,7,2,4,1,1,0,0,5,1100000,6416.66650390625,2,1,2,2,8.76665402568256,13.9108207377686
"9531",31,1,1,1,0,11,4793575,0,2,1,0,1318211,48,6,98,1,1,1,1,0,5,1200000,5833.33349609375,2,1,1,2,8.67134389914528,13.9978321147582
"9532",52,1,0,1,0,11,4793577,0,2,1,0,869453,48,3,97,1,1,1,1,0,3,781242,3797.7041015625,2,1,2,2,8.24215197932255,13.5686402399803
"9533",41,1,0,1,0,11,4793579,0,4,1,0,2916666.66666667,48,7,16,1,1,1,1,0,4,2800000,13611.111328125,2,2,2,2,9.51864174757458,14.8451299751454
"9534",28,1,1,1,0,11,4793580,0,3,1,0,965453,48,6,45,4,1,1,0,0,4,781242,3797.7041015625,2,1,1,2,8.24215197932255,13.5686402399803
"9535",31,1,0,1,0,11,4793580,0,3,1,0,4350000,48,7,3,1,1,1,1,0,5,3500000,17013.888671875,2,1,2,2,9.74178527018981,15.0682735264596
"9536",32,1,0,1,0,11,4793581,0,4,1,0,4600000,48,7,21,1,1,1,0,0,5,4e+06,19444.4453125,2,2,2,2,9.87531672021229,15.2018049190842
